track id, genre, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness
73,classical,0,0,0,0,0,0,0,1,0
73,classical,0,0,0,1,0,0,0,1,0
73,classical,0,0,0,0,1,0,0,0,0
73,classical,1,1,0,0,0,0,1,0,0
73,classical,0,0,0,1,0,0,0,0,0
73,classical,0,0,0,0,1,0,0,0,0
73,classical,1,1,0,0,0,0,0,0,0
73,classical,0,0,0,0,1,0,0,0,0
73,classical,0,0,1,0,0,0,0,0,0
73,classical,0,0,0,0,0,0,0,1,0
73,classical,0,1,0,0,1,0,0,0,0
73,classical,1,0,1,0,0,0,0,0,0
73,classical,0,0,0,0,0,0,1,1,0
73 Total,,3,3,3,6,5,0,3,4,0
74,classical,0,0,0,0,0,0,0,1,0
74,classical,1,0,0,0,0,0,1,0,0
74,classical,0,1,0,0,0,0,0,1,1
74,classical,0,1,0,0,0,0,0,0,0
74,classical,1,0,0,0,0,1,1,0,0
74,classical,0,1,0,1,1,0,0,0,0
74,classical,1,0,0,0,0,1,1,0,0
74,classical,0,0,1,0,0,0,1,1,0
74,classical,1,0,0,1,0,0,1,0,0
74,classical,0,0,0,0,0,1,0,1,1
74,classical,0,0,0,0,1,0,0,0,0
74,classical,0,0,0,0,0,1,0,1,0
74,classical,0,0,0,0,1,0,0,0,0
74,classical,0,0,0,0,0,0,0,1,0
74,classical,0,0,0,0,0,0,0,1,0
74,classical,0,0,0,0,0,0,1,0,0
74,classical,1,0,0,0,1,0,0,0,0
74,classical,0,1,0,1,0,0,0,1,0
74 Total,,5,4,1,3,4,4,6,8,2
75,classical,0,0,0,0,0,0,0,1,0
75,classical,1,1,1,0,0,0,0,0,0
75,classical,0,1,0,0,1,0,0,1,0
75,classical,0,0,0,0,1,0,0,0,0
75,classical,0,0,0,0,0,1,1,1,0
75,classical,0,0,0,1,0,0,0,1,1
75,classical,1,0,0,0,0,1,0,1,0
75,classical,0,0,0,0,0,0,1,0,0
75,classical,0,0,0,0,0,0,0,1,0
75,classical,0,0,0,1,0,0,0,0,0
75,classical,0,0,0,1,0,0,1,0,0
75,classical,0,0,0,0,0,1,0,0,0
75,classical,0,0,1,0,0,0,1,0,0
75,classical,0,0,0,0,0,0,1,0,0
75,classical,1,0,0,0,0,0,0,0,0
75,classical,0,0,0,0,0,0,0,1,0
75,classical,0,0,0,0,0,1,1,1,0
75 Total,,3,2,2,3,2,4,6,8,1
76,classical,0,1,0,0,0,0,0,1,1
76,classical,0,0,0,0,0,0,0,1,0
76,classical,0,0,0,0,0,0,0,0,1
76,classical,0,1,0,0,0,0,0,0,0
76,classical,0,0,0,0,0,0,0,1,0
76,classical,0,0,0,0,0,1,1,1,0
76,classical,0,0,0,0,0,0,1,0,0
76,classical,0,0,0,0,0,0,0,1,0
76,classical,0,1,0,0,0,0,0,0,1
76,classical,0,0,0,0,0,0,1,0,0
76,classical,0,0,0,0,1,0,0,0,0
76,classical,0,1,0,0,0,0,1,1,0
76,classical,0,1,0,1,0,0,0,1,0
76,classical,0,1,0,1,0,1,0,0,0
76,classical,0,0,0,0,1,0,1,0,0
76,classical,0,1,0,0,0,0,0,1,1
76,classical,0,0,0,1,0,0,1,0,0
76 Total,,0,7,0,3,2,2,6,8,4
77,classical,0,0,1,1,0,0,1,0,0
77,classical,0,0,1,0,1,0,0,0,0
77,classical,0,0,0,0,1,0,0,0,0
77,classical,0,0,1,0,1,0,0,0,0
77,classical,0,0,1,0,0,1,0,1,0
77,classical,0,0,1,1,1,0,0,0,0
77,classical,1,1,0,0,1,0,0,0,0
77,classical,0,0,0,0,1,0,0,0,0
77,classical,0,0,0,0,0,0,1,0,0
77,classical,0,0,0,0,0,0,0,0,0
77,classical,0,0,0,1,0,0,0,0,0
77,classical,0,0,1,1,0,0,1,0,0
77,classical,0,1,0,1,0,0,0,1,0
77,classical,0,0,0,0,0,0,1,0,0
77,classical,0,0,0,1,1,0,1,0,0
77,classical,0,0,0,0,1,0,0,1,0
77,classical,0,0,1,0,0,0,0,0,0
77 Total,,1,2,7,6,8,1,5,3,0
78,classical,0,0,0,0,0,0,1,1,0
78,classical,0,1,0,1,1,0,0,0,0
78,classical,0,0,0,0,0,1,1,0,0
78,classical,1,0,0,0,0,1,1,0,0
78,classical,0,0,0,1,0,0,0,0,0
78,classical,0,0,0,0,0,0,1,1,0
78,classical,0,0,0,0,0,0,1,0,0
78,classical,0,1,0,0,0,0,1,0,0
78,classical,0,0,0,1,0,0,0,0,0
78,classical,0,0,0,0,0,0,1,1,0
78,classical,0,0,0,0,0,0,1,1,0
78,classical,0,0,0,0,0,0,0,1,0
78,classical,0,1,0,0,0,0,0,0,0
78,classical,0,0,0,0,0,1,1,0,0
78,classical,0,0,1,0,0,0,1,0,0
78,classical,0,0,1,0,0,1,0,1,0
78,classical,1,0,0,0,0,0,1,1,0
78 Total,,2,3,2,3,1,4,11,7,0
79,classical,0,0,0,0,0,1,1,0,0
79,classical,0,0,0,1,0,0,0,0,0
79,classical,0,1,1,0,0,0,0,0,1
79,classical,0,0,0,0,1,0,0,0,0
79,classical,0,0,0,0,0,0,1,0,0
79,classical,0,0,0,0,1,0,1,0,0
79,classical,0,0,0,0,0,1,0,0,0
79,classical,0,0,0,0,1,0,1,0,0
79,classical,0,0,0,0,0,0,1,1,0
79,classical,1,1,0,0,0,0,1,0,0
79,classical,1,0,0,1,0,0,0,0,0
79,classical,0,0,0,1,0,0,1,1,0
79,classical,0,0,0,0,1,0,1,0,0
79,classical,0,0,0,0,0,0,1,0,0
79,classical,0,0,0,1,0,0,0,0,0
79,classical,1,0,0,0,0,1,1,0,0
79,classical,0,0,0,1,0,0,0,1,1
79 Total,,3,2,1,5,4,3,10,3,2
80,classical,0,1,0,0,0,0,0,0,0
80,classical,0,1,0,0,0,1,1,0,0
80,classical,0,1,0,0,0,1,1,0,0
80,classical,0,0,0,0,0,0,1,0,0
80,classical,1,0,0,0,0,0,0,0,0
80,classical,1,1,0,0,1,0,0,0,0
80,classical,0,0,0,0,1,0,0,0,0
80,classical,0,0,0,1,1,0,1,0,0
80,classical,0,0,0,0,1,0,0,0,0
80,classical,0,0,0,0,1,0,1,0,0
80,classical,0,1,0,0,0,0,1,0,0
80,classical,0,0,0,0,0,0,0,1,0
80,classical,1,0,1,0,0,0,1,0,0
80,classical,0,0,0,1,0,0,1,0,0
80,classical,0,0,0,1,0,0,1,0,0
80,classical,1,1,0,0,0,0,1,0,0
80,classical,0,0,0,1,0,0,1,0,0
80 Total,,4,6,1,4,5,2,11,1,0
81,classical,0,1,0,0,0,0,0,0,0
81,classical,0,1,0,0,0,1,1,0,0
81,classical,0,0,0,0,0,0,1,1,0
81,classical,1,0,0,0,0,1,1,0,0
81,classical,0,1,0,0,1,0,0,0,0
81,classical,0,0,0,0,0,0,1,0,0
81,classical,0,0,0,0,1,1,1,0,0
81,classical,0,0,0,0,0,0,1,1,0
81,classical,0,0,0,0,0,1,1,0,0
81,classical,0,0,0,0,0,0,1,0,0
81,classical,0,1,0,0,1,0,0,0,0
81,classical,0,0,1,0,0,0,1,0,0
81,classical,0,0,0,0,0,0,1,1,0
81,classical,1,1,0,0,0,0,1,0,0
81,classical,0,0,0,0,0,1,0,1,0
81,classical,0,0,0,0,0,0,1,0,0
81 Total,,2,5,1,0,3,5,12,4,0
82,classical,0,0,0,1,1,0,0,0,0
82,classical,0,0,0,0,0,0,0,0,1
82,classical,0,0,1,0,1,0,0,0,0
82,classical,0,0,0,1,1,0,0,0,1
82,classical,0,0,1,1,1,0,0,0,0
82,classical,0,0,0,0,1,0,0,0,0
82,classical,0,0,0,0,1,0,0,0,0
82,classical,0,0,1,1,1,0,0,0,0
82,classical,0,0,1,1,1,0,0,0,0
82,classical,0,0,1,1,1,0,0,0,0
82,classical,0,0,0,0,1,0,0,0,0
82,classical,0,1,0,1,0,0,0,0,0
82,classical,1,0,1,0,1,0,0,0,0
82,classical,0,0,1,1,1,0,0,0,0
82,classical,0,0,0,0,1,0,0,0,0
82,classical,0,0,1,1,0,0,0,0,1
82 Total,,1,1,8,9,13,0,0,0,3
83,classical,0,1,0,1,0,0,0,0,1
83,classical,0,0,0,0,1,0,0,0,0
83,classical,0,0,1,1,0,0,0,0,1
83,classical,0,0,0,0,1,0,1,0,0
83,classical,1,0,0,0,0,1,1,0,0
83,classical,0,0,0,1,0,0,0,0,0
83,classical,1,0,1,0,0,0,1,0,0
83,classical,0,0,0,1,0,0,1,1,0
83,classical,0,0,0,1,0,0,0,0,1
83,classical,0,0,0,0,0,0,1,1,0
83,classical,0,0,0,1,0,0,0,0,1
83,classical,0,0,0,1,1,0,0,0,1
83,classical,0,0,0,0,0,0,1,0,0
83,classical,0,0,0,0,0,0,0,1,1
83,classical,0,0,1,0,0,0,1,0,1
83,classical,1,1,1,1,0,0,0,0,0
83,classical,0,0,0,1,0,0,0,0,0
83 Total,,3,2,4,9,3,1,7,3,7
84,classical,0,0,0,0,1,0,0,0,0
84,classical,0,1,1,0,0,0,1,0,0
84,classical,0,1,1,0,1,0,0,0,0
84,classical,0,0,0,0,1,0,0,0,0
84,classical,1,1,0,0,0,0,1,0,0
84,classical,0,1,0,1,0,0,0,0,1
84,classical,0,1,0,1,0,0,0,0,1
84,classical,0,1,0,1,1,0,0,0,0
84,classical,0,1,0,0,0,1,0,0,0
84,classical,0,0,1,1,1,0,0,0,0
84,classical,0,1,0,0,0,0,0,1,1
84,classical,0,0,0,0,1,0,0,0,0
84,classical,0,0,1,0,1,0,0,0,0
84,classical,0,0,0,1,0,0,0,0,0
84,classical,0,1,0,1,0,0,0,1,0
84,classical,0,0,0,0,1,0,0,0,0
84,classical,0,0,0,1,0,0,0,0,0
84 Total,,1,9,4,7,8,1,2,2,3
85,classical,0,0,1,0,0,0,1,1,0
85,classical,0,0,0,0,0,0,1,0,0
85,classical,0,0,0,1,0,0,0,1,1
85,classical,0,0,0,0,0,0,1,1,0
85,classical,0,0,0,0,0,0,0,1,0
85,classical,1,0,0,1,1,0,0,0,0
85,classical,1,0,0,0,0,0,1,1,0
85,classical,0,1,0,0,0,0,0,0,0
85,classical,1,0,0,0,0,1,1,0,0
85,classical,0,0,0,0,1,0,0,0,0
85,classical,0,0,0,0,0,0,1,0,0
85,classical,0,0,0,0,0,0,0,0,1
85,classical,1,0,0,0,0,0,0,0,0
85,classical,0,0,0,0,1,0,0,0,0
85,classical,1,0,0,0,0,1,1,0,0
85,classical,1,0,0,0,0,0,0,1,0
85,classical,0,0,0,0,0,0,1,0,0
85 Total,,6,1,1,2,3,2,8,6,2
86,classical,0,0,0,0,0,0,0,1,0
86,classical,0,1,0,0,0,0,0,1,1
86,classical,1,0,0,0,0,1,1,0,0
86,classical,0,1,0,0,0,0,0,0,0
86,classical,0,0,0,1,0,0,0,1,0
86,classical,0,0,0,0,1,0,0,0,0
86,classical,0,0,0,0,0,0,0,1,0
86,classical,0,1,0,0,0,1,0,1,0
86,classical,0,0,0,0,1,0,0,0,0
86,classical,0,0,0,0,0,0,0,1,1
86,classical,0,1,0,0,0,0,0,1,1
86,classical,0,1,0,1,0,0,0,0,0
86,classical,0,0,0,0,0,0,1,0,0
86,classical,0,0,0,0,1,0,0,0,0
86,classical,0,0,1,1,1,0,0,0,0
86,classical,0,0,0,0,0,1,0,0,0
86,classical,1,0,0,0,1,1,0,0,0
86,classical,1,1,0,0,0,0,1,0,0
86 Total,,3,6,1,3,5,4,3,7,3
87,classical,1,0,0,0,1,0,0,0,0
87,classical,0,0,1,0,0,0,0,0,0
87,classical,0,1,0,1,0,0,0,0,0
87,classical,0,1,0,0,1,0,0,0,1
87,classical,0,1,0,0,0,0,0,0,0
87,classical,0,0,0,1,1,0,0,0,1
87,classical,0,0,1,1,0,0,0,0,0
87,classical,0,0,1,0,1,0,0,0,1
87,classical,0,0,0,1,0,0,0,0,0
87,classical,0,0,0,1,0,0,0,0,1
87,classical,0,0,0,0,1,0,0,0,1
87,classical,0,0,0,0,1,0,0,0,0
87,classical,0,0,1,0,0,0,0,0,0
87,classical,0,0,1,1,1,0,0,0,0
87,classical,0,0,0,0,1,0,0,0,1
87,classical,0,1,0,0,0,0,0,0,0
87,classical,0,0,0,1,1,0,0,0,0
87 Total,,1,4,5,7,9,0,0,0,6
88,classical,0,0,0,1,0,0,1,0,0
88,classical,0,0,0,0,0,1,0,1,0
88,classical,0,0,0,0,0,0,1,1,0
88,classical,0,0,0,0,0,0,1,1,1
88,classical,1,0,0,0,0,1,0,1,0
88,classical,0,0,0,0,0,0,1,0,0
88,classical,0,0,0,0,0,0,1,0,0
88,classical,0,0,0,0,0,0,0,1,0
88,classical,1,0,0,0,0,0,1,0,0
88,classical,0,0,0,1,0,0,0,0,0
88,classical,0,0,0,1,0,0,0,1,1
88,classical,0,1,0,0,0,0,1,0,0
88,classical,0,0,0,0,0,0,0,0,1
88,classical,0,0,0,0,0,0,1,1,0
88,classical,1,0,1,0,0,1,0,0,0
88,classical,1,0,1,0,0,1,0,0,0
88,classical,0,0,0,0,0,0,0,1,0
88 Total,,4,1,2,3,0,4,8,8,3
89,classical,0,0,0,0,1,0,0,0,0
89,classical,0,0,0,1,1,0,0,0,0
89,classical,0,0,1,0,1,0,0,0,0
89,classical,0,0,1,1,1,0,0,0,0
89,classical,0,0,0,1,1,0,0,0,0
89,classical,0,0,0,0,1,0,0,0,0
89,classical,0,0,1,0,1,0,1,0,0
89,classical,0,0,0,1,0,0,0,0,0
89,classical,0,0,0,0,1,0,0,0,0
89,classical,0,0,0,0,1,0,0,0,1
89,classical,0,0,1,1,0,0,0,0,0
89,classical,0,0,0,0,1,0,0,0,0
89,classical,0,0,0,1,1,0,0,0,0
89,classical,0,0,1,0,0,0,0,0,0
89,classical,0,1,1,0,0,0,0,0,1
89,classical,0,0,0,0,1,0,0,0,0
89,classical,0,0,1,1,0,0,0,0,0
89 Total,,0,1,7,7,12,0,1,0,2
90,classical,0,0,0,0,0,0,0,1,0
90,classical,0,0,0,0,0,0,1,1,0
90,classical,0,0,0,0,0,1,0,1,0
90,classical,1,1,0,0,0,0,0,0,0
90,classical,0,0,0,0,0,0,0,1,0
90,classical,0,1,0,0,1,0,0,0,0
90,classical,0,0,0,0,0,0,1,0,0
90,classical,0,0,0,0,0,1,0,0,0
90,classical,0,1,0,0,0,0,0,0,0
90,classical,0,0,0,0,1,0,0,0,0
90,classical,0,0,0,0,0,0,0,1,0
90,classical,1,0,0,0,0,0,1,0,0
90,classical,0,0,0,0,0,0,1,0,0
90,classical,1,1,0,0,0,0,1,0,0
90,classical,1,0,0,0,0,0,0,0,0
90,classical,0,1,0,0,0,0,0,1,0
90,classical,0,0,0,0,0,0,1,0,0
90 Total,,4,5,0,0,2,2,6,6,0
91,classical,0,0,0,1,0,0,0,0,1
91,classical,0,0,0,1,0,0,0,0,0
91,classical,0,0,0,1,0,0,0,0,1
91,classical,0,1,0,0,1,1,0,0,0
91,classical,0,1,0,1,1,0,0,0,0
91,classical,0,1,0,1,1,0,0,0,0
91,classical,0,0,1,0,0,0,0,1,0
91,classical,0,1,0,0,0,0,0,0,1
91,classical,0,0,0,0,1,0,0,0,1
91,classical,0,0,0,0,0,0,0,0,1
91,classical,0,0,0,0,0,0,0,0,1
91,classical,0,1,0,0,0,0,0,0,1
91,classical,0,1,0,0,1,0,0,0,0
91,classical,0,0,1,0,0,0,0,0,1
91,classical,0,1,0,0,0,0,0,0,0
91,classical,0,0,0,0,0,0,0,0,1
91,classical,0,0,1,0,1,0,0,0,1
91 Total,,0,7,3,5,6,1,0,1,10
92,classical,0,0,1,0,0,0,0,0,0
92,classical,0,0,0,1,1,0,0,0,1
92,classical,0,1,0,0,0,0,0,1,1
92,classical,0,1,0,1,1,0,0,0,0
92,classical,0,0,0,0,1,0,0,0,0
92,classical,0,0,0,0,1,0,0,0,0
92,classical,0,0,0,1,0,0,0,0,0
92,classical,0,0,0,0,1,0,1,0,0
92,classical,0,0,0,1,1,0,0,0,0
92,classical,1,0,0,1,1,0,0,0,0
92,classical,0,1,0,0,0,0,1,0,0
92,classical,1,1,0,0,0,0,0,0,0
92,classical,0,0,0,0,1,0,0,0,0
92,classical,0,1,0,0,0,0,0,0,0
92,classical,0,1,0,0,1,0,0,0,0
92,classical,0,0,1,0,0,0,0,0,0
92,classical,0,1,1,1,0,0,0,0,0
92 Total,,2,7,3,6,9,0,2,1,2
93,classical,1,0,0,1,1,0,0,0,0
93,classical,0,0,0,0,1,0,0,0,0
93,classical,0,0,1,0,1,0,0,0,0
93,classical,0,0,0,0,1,0,0,0,0
93,classical,0,0,0,0,1,0,1,0,0
93,classical,0,0,1,0,1,0,0,0,0
93,classical,1,0,1,0,1,0,0,0,0
93,classical,0,0,0,0,1,0,0,0,0
93,classical,0,0,0,1,1,0,0,0,0
93,classical,0,0,1,0,1,0,1,0,0
93,classical,0,0,1,0,1,0,1,0,0
93,classical,0,0,0,1,1,0,0,0,0
93,classical,0,0,0,0,0,0,0,0,1
93,classical,0,0,0,0,1,0,0,0,1
93,classical,0,0,1,0,1,0,0,0,0
93,classical,0,0,0,0,1,0,0,0,0
93,classical,0,0,0,1,0,0,0,0,0
93 Total,,2,0,6,4,15,0,3,0,2
94,classical,1,1,0,0,0,0,1,0,0
94,classical,0,1,0,0,0,0,0,0,1
94,classical,0,0,0,0,1,0,0,0,0
94,classical,0,0,0,0,0,0,0,0,0
94,classical,0,0,0,0,0,1,0,1,1
94,classical,1,0,0,0,0,1,1,0,0
94,classical,0,1,0,0,0,0,1,1,0
94,classical,1,1,0,0,0,0,0,0,0
94,classical,1,1,0,0,1,0,0,0,0
94,classical,1,0,0,0,0,0,0,0,0
94,classical,0,1,0,0,1,0,1,0,0
94,classical,0,1,0,0,1,0,0,0,0
94,classical,0,0,0,0,1,0,0,0,0
94,classical,0,1,0,1,0,0,0,0,0
94,classical,0,0,0,0,1,0,0,0,0
94,classical,0,1,0,0,0,0,1,1,0
94,classical,0,1,0,0,0,0,0,1,1
94 Total,,5,10,0,1,6,2,5,4,3
95,classical,1,0,0,0,0,0,0,0,0
95,classical,0,0,0,0,0,1,0,0,0
95,classical,0,0,0,0,0,0,1,0,0
95,classical,1,0,1,0,0,0,0,0,0
95,classical,0,0,0,1,0,0,1,0,0
95,classical,1,0,1,0,0,0,1,0,0
95,classical,1,0,1,0,0,0,1,0,0
95,classical,1,0,1,0,0,0,1,0,0
95,classical,0,0,0,1,0,1,1,0,0
95,classical,0,0,0,0,0,0,1,0,0
95,classical,0,0,0,0,0,0,1,0,0
95,classical,0,1,0,1,1,0,0,0,0
95,classical,0,1,0,0,0,0,0,0,0
95,classical,0,0,0,0,0,0,1,0,0
95,classical,0,0,0,0,1,0,1,0,0
95,classical,0,1,0,0,0,0,1,0,1
95,classical,0,0,0,0,0,0,1,1,1
95 Total,,5,3,4,3,2,2,12,1,2
96,classical,0,1,0,0,0,0,1,0,0
96,classical,0,0,1,0,0,0,0,0,0
96,classical,0,0,0,1,1,0,0,0,0
96,classical,0,0,0,1,1,0,0,0,0
96,classical,0,0,0,0,0,0,1,0,0
96,classical,0,0,0,1,1,0,0,0,0
96,classical,1,1,0,0,0,1,0,0,0
96,classical,0,0,1,0,1,0,1,0,0
96,classical,0,0,1,0,1,0,0,0,0
96,classical,0,0,0,0,1,0,0,0,0
96,classical,0,0,0,0,0,0,1,0,0
96,classical,0,0,0,0,0,0,1,0,0
96,classical,0,0,1,1,0,0,0,0,0
96,classical,0,0,0,0,0,0,0,1,0
96,classical,0,1,0,0,1,0,0,0,0
96,classical,0,0,1,1,0,0,0,0,1
96,classical,0,0,1,0,1,0,1,0,0
96 Total,,1,3,6,5,8,1,6,1,1
97,classical,0,1,0,0,0,0,0,1,0
97,classical,0,0,0,1,1,0,0,0,0
97,classical,0,0,0,0,0,0,0,0,1
97,classical,0,0,0,0,1,0,0,0,0
97,classical,0,1,0,0,0,0,0,0,1
97,classical,1,0,0,0,0,0,0,0,0
97,classical,0,0,0,0,0,0,0,0,1
97,classical,0,0,1,1,1,0,0,0,0
97,classical,0,1,0,1,0,0,0,0,1
97,classical,0,1,0,0,0,0,0,0,1
97,classical,0,0,0,0,0,0,0,0,1
97,classical,0,1,0,0,0,0,0,0,0
97,classical,0,1,0,0,0,0,0,1,0
97,classical,0,0,0,0,0,0,0,1,0
97,classical,0,0,0,0,0,0,0,1,0
97,classical,0,1,0,0,0,0,0,1,0
97,classical,1,1,0,0,1,0,0,0,0
97 Total,,2,8,1,3,4,0,0,5,6
98,classical,0,1,0,0,0,0,0,0,1
98,classical,0,1,0,1,1,0,0,0,0
98,classical,1,0,0,0,0,0,0,0,0
98,classical,0,1,0,1,1,0,0,0,0
98,classical,0,0,0,0,1,0,0,0,0
98,classical,0,1,1,1,0,0,0,0,0
98,classical,0,0,0,0,0,0,0,1,1
98,classical,0,0,0,0,1,0,0,0,0
98,classical,0,0,0,0,1,0,0,0,0
98,classical,0,1,0,1,1,0,0,0,0
98,classical,0,0,0,0,1,0,0,0,0
98,classical,0,0,0,1,1,0,0,0,1
98,classical,0,1,0,0,1,0,0,0,1
98,classical,0,0,0,1,0,0,0,0,1
98,classical,0,0,1,0,0,0,0,0,0
98,classical,0,0,1,0,1,0,0,0,0
98,classical,0,1,1,0,0,0,0,0,1
98 Total,,1,7,4,6,10,0,0,1,6
99,classical,0,0,0,1,0,0,0,0,0
99,classical,0,0,0,0,1,0,0,0,0
99,classical,0,0,1,0,1,0,0,0,1
99,classical,0,1,0,0,1,0,1,0,0
99,classical,0,0,1,0,1,0,1,0,0
99,classical,0,0,1,0,1,0,0,0,0
99,classical,0,1,0,0,1,1,0,0,0
99,classical,0,0,0,0,1,0,0,0,0
99,classical,0,0,0,0,1,0,0,0,0
99,classical,0,0,1,0,1,0,0,1,0
99,classical,1,0,1,0,1,0,0,0,0
99,classical,0,0,0,1,1,0,0,0,0
99,classical,0,0,1,1,0,0,0,0,1
99,classical,1,0,0,0,1,0,0,0,1
99,classical,0,0,0,0,1,0,0,0,0
99,classical,0,0,0,0,1,1,1,0,0
99,classical,0,0,1,1,1,0,0,0,0
99 Total,,2,2,7,4,15,2,3,1,3
100,classical,0,0,0,1,0,0,0,0,0
100,classical,0,1,0,0,0,0,0,0,0
100,classical,0,0,0,0,0,0,0,1,0
100,classical,1,1,0,0,0,1,0,0,0
100,classical,0,1,0,0,0,1,0,1,0
100,classical,0,1,0,0,1,1,0,0,0
100,classical,0,0,0,0,0,0,1,0,0
100,classical,0,1,0,0,1,1,0,0,0
100,classical,0,1,0,0,0,1,0,0,0
100,classical,0,0,0,1,0,0,0,1,0
100,classical,0,0,0,0,0,1,0,0,0
100,classical,0,0,0,0,0,0,1,0,0
100,classical,0,0,0,0,0,1,0,1,0
100,classical,0,1,0,0,0,0,0,1,1
100,classical,0,0,0,0,0,1,0,0,1
100,classical,1,1,0,0,0,1,0,0,0
100,classical,0,0,0,0,1,0,0,0,0
100 Total,,2,8,0,2,3,9,2,5,2
101,rock,0,1,0,0,1,0,0,0,0
101,rock,0,0,0,0,0,1,0,1,0
101,rock,0,0,0,0,0,1,0,0,1
101,rock,0,1,1,0,1,0,0,0,0
101,rock,0,0,0,0,0,0,0,1,0
101,rock,0,0,0,0,0,0,1,0,0
101,rock,0,0,0,1,0,0,1,0,0
101,rock,0,0,1,1,0,0,0,0,0
101,rock,0,0,1,0,0,0,0,1,1
101,rock,1,0,0,0,0,0,0,1,0
101,rock,0,0,1,1,0,0,0,0,1
101,rock,0,0,0,0,0,0,0,0,0
101,rock,0,0,0,0,0,0,0,0,0
101,rock,0,0,0,0,0,1,0,0,0
101,rock,0,1,0,0,1,0,1,0,0
101,rock,0,1,1,0,0,1,0,0,0
101,rock,0,0,0,0,0,0,0,1,0
101,rock,0,0,0,0,0,1,0,0,1
101,rock,0,0,0,1,1,0,0,0,1
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,0,0,0,0,1,0,0,0
101,rock,0,0,0,0,0,1,0,1,1
101,rock,0,0,0,0,0,1,0,1,0
101,rock,0,0,0,0,0,0,1,0,0
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,1,1,0,0,1,0,0,0
101,rock,0,1,1,0,0,0,1,0,0
101,rock,0,0,1,0,1,0,0,0,0
101,rock,0,0,0,0,0,0,0,1,0
101,rock,0,0,0,1,0,0,0,0,1
101,rock,0,0,0,0,0,0,1,0,0
101,rock,0,1,0,0,0,0,0,0,0
101,rock,0,1,0,0,0,0,0,1,1
101,rock,0,0,0,0,0,0,0,1,1
101,rock,0,0,0,0,0,0,0,0,1
101,rock,0,0,0,0,0,0,1,1,0
101,rock,0,0,0,1,0,1,0,0,1
101,rock,0,0,0,0,0,0,1,0,0
101,rock,0,1,0,0,0,1,0,0,1
101,rock,0,1,0,0,0,1,1,0,0
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,1,1,0,0,0,0,0,1
101,rock,0,0,0,1,0,0,1,0,0
101,rock,0,0,0,1,0,0,0,0,0
101,rock,0,0,0,0,0,0,0,1,0
101,rock,0,0,0,0,0,0,0,0,1
101,rock,0,1,0,1,0,1,0,0,0
101,rock,0,1,0,1,0,0,0,0,1
101 Total,,1,13,9,15,5,13,10,12,15
102,rock,1,0,0,1,0,0,1,0,0
102,rock,0,0,0,0,0,0,0,1,0
102,rock,0,0,1,1,0,0,0,0,0
102,rock,0,0,1,0,1,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,1,0,0,1,0,0,1,0,0
102,rock,0,0,0,1,1,0,0,0,0
102,rock,0,0,0,1,1,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,0,0,0,1,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,1,1,0,0,0,0
102,rock,0,0,1,0,1,0,0,0,0
102,rock,0,0,1,1,0,0,0,0,0
102,rock,0,0,1,0,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,1,1
102,rock,0,0,0,0,0,0,1,0,0
102,rock,1,0,0,1,0,0,1,0,0
102,rock,1,0,1,1,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,1,1,0,0,0,0,1
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,1,0,0,0,0,0,0
102,rock,0,0,0,1,1,0,1,0,0
102,rock,0,0,0,0,0,0,1,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,1
102,rock,0,1,1,1,0,0,0,0,0
102,rock,0,0,1,1,0,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,1,0,1,0,0,0,1,0,0
102,rock,0,0,1,0,1,0,0,0,0
102,rock,0,0,1,0,1,0,0,0,0
102,rock,1,0,1,0,1,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,1,1,1,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,0,0,0,0,0,0,0,0,1
102,rock,0,0,1,1,0,0,1,0,0
102,rock,0,0,1,0,0,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,0,1,0,1,1,0,0,0,0
102,rock,0,0,0,1,0,0,0,0,0
102,rock,0,0,0,0,1,0,0,0,0
102,rock,0,0,0,0,0,0,1,0,0
102,rock,0,0,1,1,1,0,0,0,0
102 Total,,6,2,18,30,18,0,10,2,4
103,rock,0,0,0,0,1,0,0,0,0
103,rock,0,0,0,0,0,0,1,0,0
